compound_id	smiles	series	canonical_postera_id	fragalysis_id	acrylamide	chloroacetamide	mpro_fluorescence_pIC50	mpro_fluorescence_IC50_uM	mpro_rapidfire_pIC50	mpro_rapidfire_IC50_uM	trypsin_IC50_uM	trypsin_mpro_selectivity_ratio
ALP-POS-95f71980-34	O=C1CCC(c2ccc(N(C(=O)c3cocn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)N1	Ugi	ALP-POS-95f71980-34		False	False	4.00218	99.5				
ALP-POS-95f71980-35	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(-n2cc[nH]c2=O)cc1	Ugi	ALP-POS-95f71980-35		False	False	4.3458	45.1026				
ALP-POS-95f71980-36	CC(C)(c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1)S(C)(=O)=O	Unassigned	ALP-POS-95f71980-36		False	False	4.16853	67.8375				
ALP-POS-95f71980-37	CC(C)(O)c1cccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1	Ugi	ALP-POS-95f71980-37		False	False	4.00218	99.5				
ALP-POS-95f71980-38	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(-c2nnc3n2CCC3)cc1	Unassigned	ALP-POS-95f71980-38		False	False	4.00218	99.5				
MAT-POS-932d1078-1	O=C(NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1COCCN1CC(F)(F)F	Unassigned	MAT-POS-932d1078-1		False	False	4.65465	22.1487				
MAT-POS-932d1078-2	CO[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2c(F)cc(F)cc21	3-aminopyridine-like	MAT-POS-932d1078-2		False	False	4.45172	35.341				
MAT-POS-932d1078-3	CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2c(F)cc(F)cc21	3-aminopyridine-like	MAT-POS-932d1078-3		False	False	6.69133	0.20355				
MAT-POS-932d1078-4	COC[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21	3-aminopyridine-like	MAT-POS-932d1078-4		False	False	5.47242	3.36961				
MAT-POS-932d1078-5	COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21	3-aminopyridine-like	MAT-POS-932d1078-5		False	False	4.75737	17.4835				
MAT-POS-932d1078-6	CCC(CC)COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1	Unassigned	MAT-POS-932d1078-6		False	False	4.00218	99.5				
MAT-POS-932d1078-7	CC(C)C(=O)OC[C@H]1O[C@@H](n2cc/c(=N/O)[nH]c2=O)[C@H](O)[C@@H]1O	Unassigned	MAT-POS-932d1078-7		False	False	4.00218	99.5				
ALP-POS-6d96567b-2	O=C(C1CCOc2cc(Cl)ccc21)N(Cc1c[nH]c(=O)[nH]c1=O)c1cncc2ccccc12	3-aminopyridine-like	ALP-POS-6d96567b-2		False	False	5.14622	7.1414				
ALP-POS-a0a4abd7-1	O=C(Nc1cncc2ccccc12)C1(CNc2c[nH]c(=O)[nH]c2=O)CCOc2cc(Cl)ccc21	3-aminopyridine-like	ALP-POS-a0a4abd7-1		False	False	5.27096	5.35848				
ALP-UNI-8d415491-1	O=C(Nc1cnccc1C1CC1)C1CCNc2cc(Cl)c(Cl)cc21	3-aminopyridine-like	ALP-UNI-8d415491-1		False	False	6.00961	0.978111				
ALP-UNI-8d415491-2	O=C(Nc1cncc2c1CCCC2)C1CCNc2cc(Cl)c(Cl)cc21	3-aminopyridine-like	ALP-UNI-8d415491-2		False	False	6.62089	0.239395				
ALP-UNI-8d415491-3	O=C(Nc1cncc2cnccc12)C1CCNc2cc(Cl)c(Cl)cc21	3-aminopyridine-like	ALP-UNI-8d415491-3		False	False	5.98361	1.03845				
ALP-UNI-8d415491-4	O=C(Nc1cncc2ccncc12)C1CCNc2cc(Cl)c(Cl)cc21	3-aminopyridine-like	ALP-UNI-8d415491-4		False	False	6.28315	0.521021				
ALP-UNI-8d415491-5	CS(=O)(=O)c1ccc2cncc(NC(=O)C3CCNc4cc(Cl)c(Cl)cc43)c2c1	3-aminopyridine-like	ALP-UNI-8d415491-5		False	False	6.27897	0.52605				
ALP-UNI-8d415491-6	O=C(Nc1cncc2ccc(F)cc12)C1CCNc2cc(Cl)c(Cl)cc21	3-aminopyridine-like	ALP-UNI-8d415491-6		False	False	6.60224	0.249896				
EDJ-MED-cf4b0d25-1	O=C(COCC(=O)N1CCCC1)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1	Ugi	EDJ-MED-cf4b0d25-1		False	False	5.13021	7.40947				
EDJ-MED-cf4b0d25-2	O=C(Nc1cncc2ccccc12)C(NC[C@@H]1CC[C@H](C(=O)N2CCCC2)O1)c1cccc(Cl)c1	3-aminopyridine-like	EDJ-MED-cf4b0d25-2		False	False	5.55757	2.76965				
EDJ-MED-cf4b0d25-3	O=C(Nc1cncc2ccccc12)C(NC(=O)[C@@H]1CCCO1)c1cccc(Cl)c1	Ugi	EDJ-MED-cf4b0d25-3		False	False	5.64062	2.28759				
EDJ-MED-cf4b0d25-4	CC(=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1	Ugi	EDJ-MED-cf4b0d25-4		False	False	5.03963	9.12779				
EDJ-MED-cf4b0d25-5	CN(C)C(=O)COCC(=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1	Ugi	EDJ-MED-cf4b0d25-5		False	False	5.26711	5.40617				
ALP-UNI-c3ef0aba-1	O=C(Nc1cncc2ccccc12)C1COCc2c(Cl)cccc21	3-aminopyridine-like	ALP-UNI-c3ef0aba-1		False	False	5.15343	7.02369				
ALP-UNI-c3ef0aba-3	CC(C)(C)c1ccc(N(C(=O)CCC#N)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1	Ugi	ALP-UNI-c3ef0aba-3		False	False	5.42	3.80186				
MAT-POS-dd3ad2b5-2	CC(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1	3-aminopyridine-like	MAT-POS-dd3ad2b5-2		False	False	6.41662	0.383156				
MAT-POS-dd3ad2b5-3	NC(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1	3-aminopyridine-like	MAT-POS-dd3ad2b5-3		False	False	6.60189	0.250095				
MAT-POS-dd3ad2b5-4	CS(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1	3-aminopyridine-like	MAT-POS-dd3ad2b5-4		False	False	6.68342	0.20729				
MAT-POS-dd3ad2b5-5	CNC(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1	3-aminopyridine-like	MAT-POS-dd3ad2b5-5		False	False	6.56465	0.272488				
MAT-POS-90505e2b-1	O=C1OC2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12	3-aminopyridine-like	MAT-POS-90505e2b-1		False	False	4.00218	99.5				
EDJ-MED-611d11e7-4	CO[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2ccc(Cl)cc21	3-aminopyridine-like	EDJ-MED-611d11e7-4		False	False	6.7858	0.163758				
EDJ-MED-611d11e7-5	O=C(Nc1cncc2ccc(F)cc12)[C@@H]1CCNc2cc(Cl)c(Cl)cc21	3-aminopyridine-like	EDJ-MED-611d11e7-5		False	False	4.91862	12.0609				
EDJ-MED-611d11e7-6	O=C(Nc1cncc2ccc(F)cc12)[C@@H]1CCOc2cc(F)c(Cl)cc21	3-aminopyridine-like	EDJ-MED-611d11e7-6		False	False	5.23861	5.77288				
